1.3855	.: Indo-Pacific countries shouldn’t face political intimidation, economic coercion, or harassment by maritime militias. So the Department of Defense will maintain our active presence across the Indo-Pacific. SLD22	美国国防部长劳埃德·奥斯汀：印太国家不应面对政治恐吓、经济胁迫或海上民兵的骚扰。因此，国防部将维持我们在整个印太地区的积极存在。
1.3852	This year we brought home Americans from Russia, Iran, Venezuela, Burma, Afghanistan, Haiti, and other countries. We will keep working every single day to bring home Americans who are wrongfully detained or held hostage around the world.	布林肯国务卿：今年，我们把在俄罗斯、伊朗、委内瑞拉、缅甸、阿富汗、海地和其他国家的美国人带回家。我们将在每一天都持续努力，将在世界各地被错误拘押和被挟持为人质的美国人带回家。
1.3845	. on Burma: Beyond the Holocaust, the United States has concluded that genocide was committed seven times. Today marks the eighth, as I have determined that members of the Burmese military committed genocide and crimes against humanity against Rohingya.	布林肯国务卿谈缅甸：在大屠杀以外，美国还确定了七次种族灭绝。今天是第八次，我已确定缅甸军方成员针对罗兴亚人犯下了种族灭绝和反人类罪。
1.3835	It has been six months since Russia launched its full-scale invasion of Ukraine. Learn more about Russia's attempts to use disinformation to legitimize its bloody war:	俄罗斯对乌克兰发动全面入侵已经六个月了。关于俄罗斯试图使用虚假信息将这场血腥的战争合理化的更多信息请见：
1.3832	1/2 BURMA UPDATE: issued a statement in response to the sentencing of Aung San Suu Kyi to 4 more years in prison. "The Burmese military regime’s unjust conviction &amp; sentencing of Aung San Suu Kyi is an affront to justice &amp; the rule of law," the Spokesperson said.	1/2 关于缅甸的更新：国务院发言人发表声明回应昂山素季再被判处四年监禁。发言人说：“缅甸军政权对昂山素季的不公正定罪和判刑是对正义和法治的侵犯。”
1.3828	Synthetic opioids, such as illicit fentanyl, continue to claim far too many lives in the United States and represent a growing global threat. We will continue to take action like sanctioning fentanyl traffickers to disrupt and dismantle illicit drug trafficking.	布林肯国务卿：在美国，诸如非法芬太尼这样的合成阿片类药物仍在继续夺去太多生命，它们造成的全球威胁也与日俱增。我们将继续采取诸如制裁芬太尼贩运者这样的行动来切断和瓦解非法药物贩运。
1.3826	North America has become the world’s most prosperous region: the U.S., Mexico, and Canada alone represent 20 percent of global trade. Our meeting with representatives from the private sectors of these three countries proved that dialogue and collaboration amongst us is vital.	布林肯国务卿： 北美已经成为世界上最繁荣的地区：仅美国、墨西哥和加拿大就占全球贸易的20%。我们与来自这三个国家私营部门代表的会晤证明了我们之间的对话和协作是至关重要的。
1.3824	Following the devastating impact of Hurricane Ian, the United States is providing critical humanitarian aid to trusted international partners working directly to support the Cuban people.	在伊恩飓风造成灾难性影响之后，美国正在向可信赖的国际伙伴提供至关重要的人道主义援助，这些国际伙伴正在努力直接支持古巴人民。
1.3817	Following through on a YearOfAction commitment made at SummitForDemocracy, we look forward to becoming  Coalition Chair in 2023. We’ll redouble the Freedom Online Coalition’s efforts to address the challenges &amp; opportunities of digital technologies.	为履行在民主峰会 SummitForDemocracy 上做出的行动年 YearOfAction 承诺，我们期待在2023年担任自由在线联盟 Coalition的主席国。我们将在自由在线联盟的努力上再接再厉，应对数字技术带来的挑战与机遇。
1.3817	While the pandemic has cancelled high school graduations in Beijing, it did not dampen the spirit of our American students. Our Mission is very proud of our graduating seniors and their parents. Their can-do attitude &amp; resilience show they have bright futures ahead.	北京的高中毕业典礼因为疫情被取消，但是我们的美国学生一点都不觉得扫兴。我们的毕业生和他们的家长令使团深感骄傲。他们事在人为的态度和韧性，在在展现他们前途无量。
1.3816	Russia must halt detentions and disappearances, withdraw its forces from Ukraine, and end a war that it cannot and will not win – no matter how brutal its tactics. A new ConflictObservatory report documents additional allegations of Russia’s abuses.	俄罗斯必须停止拘押，停止制造失踪，必须从乌克兰撤军，并且必须结束一场无论它用何等残忍的手段也赢不了，也不会赢的战争。冲突观察站 ConflictObservatory 的一份新报告记录了对俄罗斯恶劣行径的更多指控。
1.3815	Great to visit the IfThenSheCan exhibit at the Smithsonian Castle celebrating women in STEM this afternoon. is one of just 120 women leaders in science selected to be an If/Then ambassador through . Thank you for your work and inspiring the next generation.	美国农业部长维尔萨克：很高兴今天下午在史密森尼城堡参观 IfThenSheCan 展，该展览纪念了科学、技术、工程和数学 STEM 领域的女性。查万达博士是美国科学促进会选出的担任If/Then大使的120位女性科学领导者中的一位。感谢你的工作，感谢你激励了下一代。
1.3814	I met with Matthew Margulies of the US-China Business Council for a preview of its 2022 Member Survey. My team here in China is advocating for a level playing field for 🇺🇸 businesses.	我和美中贸易全国委员会的马修·马古利斯预览其2022年会员调查报告。我在中国这里的团队倡导让 美国 企业有公平竞争的环境。美中贸易全国委员会
1.3813	I spoke today with over 150 U.S. companies about the Uyghur Forced Labor Prevention Act, which goes into effect June 21. UFLPA is U.S. law &amp; must be implemented by importers to the United States. Thanks to &amp; for their guidance to U.S. firms.	我今天与150多家美国公司谈论《防止强迫维吾尔人劳动法》，其将在6月21日开始生效。《防止强迫维吾尔人劳动法》UFLPA 是美国的法律，对美国进口的进口商必须切实执行。感谢国土安全部和海关和边境保护局对美国公司的指导。
1.3812	Two UN Security Council members have bent over backward to justify North Korea's unlawful weapons of mass destruction and ballistic missile programs. And, in turn, they have enabled North Korea. This cannot stand. The risks to the region and the world are simply too great.	两个联合国安理会成员国极力为朝鲜的非法大规模杀伤性武器及弹道导弹项目辩护。 结果就是他们助长了朝鲜。 这样不行。对该地区和世界构成的风险实在太大。
1.3808	Kremlin recognition of the so-called “Donetsk and Luhansk People’s Republics” as “independent” requires a swift and firm response, and we will take appropriate steps in coordination with partners.	布林肯国务卿：对于克里姆林宫承认所谓“顿涅茨克人民共和国”和“卢甘斯克人民共和国”“独立”，需要给予快速和坚定的回应。我们将与伙伴协调采取适当措施。
1.3807	Iranian women and girls bravely lead protests despite Iranian authorities’ use of tech-facilitated GBV to threaten and silence them. The U.S. and the Global Partnership for Action on Gender-Based Online Harassment &amp; Abuse call for an end to this practice.	布林肯国务卿: 尽管伊朗当局使用技术手段支持的性别暴力GBV进行威胁和压制，伊朗妇女和女孩仍勇敢地领导抗议。美国和“打击基于性别的网上骚扰与践踏的全球合作行动”呼吁伊朗当局停止这种做法。
1.3806	Our efforts to vaccinate the world against COVID19 are WORKING: since last September, eligible populations in lower-middle income countries have gone from 13% to 52% vaccinated. But without more funds from Congress, we won’t be able to finish the job.	美国国际发展署署长萨曼莎·鲍尔：我们让全世界接种新冠COVID19疫苗的努力正在发挥作用：自去年九月以来，中等偏下收入国家适宜人口中接种疫苗的比例从13%上升至52%。但是如果没有来自美国国会的更多资金，我们将无法善始善终。
1.3805	We can't solve the challenges of our time unless we have women engaged in foreign policy. That's why 's Women in Foreign Policy Conference is so important and why I was honored to participate. To the next generation, consider a career in diplomacy.	布林肯国务卿：我们无法解决我们这个时代的挑战，除非我们让女性参与到外交政策之中。这就是为什么哈佛大学的“外交政策中的女性会议”如此重要，也是为什么参加这个会议让我很荣幸。下一代人，考虑从事外交职业吧。
1.3804	The United States has invested hundreds of millions of dollars in clean energy and climate resilience projects throughout the Indo-Pacific region, providing clean, green jobs in both the United States and throughout the Indo-Pacific.	美国国务院：美国已在遍布印太地区的清洁能源和气候恢复力项目上投资了数亿美元，既在美国也在整个印太地区提供清洁绿色的工作岗位。
1.3802	Long before its unprovoked war in Ukraine, the Kremlin created websites that masquerade as independent news sites—but really spread disinformation. sheds light on this disinformation tactic meant to undermine democracy:	早在对乌克兰发动无端战争之前，克里姆林宫就创建了多个网站并将它们伪装成独立新闻网站——但实际上是在传播虚假信息。连线美国揭示了这一旨在破坏民主的虚假信息手段：
1.3801	.: As we approach the 100th day of Russia’s war against Ukraine, we remain concerned about steps Russia is taking to attempt to institutionalize control over sovereign Ukrainian territory, particularly in Ukraine’s Kherson region.	国务院发言人：在俄罗斯对乌克兰开战的第100 天即将到来之际，我们仍然对俄罗斯正在采取的措施表示关切，这些措施试图将对乌克兰主权领土的控制制度化，特别是在乌克兰的赫尔松地区。
1.3794	I send birthday wishes and gratitude to . His Holiness brings light to many lives by promoting peace, encouraging religious harmony, and advocating for the preservation of Tibetan language and culture and protection of Tibet’s natural environment.	布林肯国务卿：我向达赖喇嘛尊者致以生日祝福和感谢。达赖喇嘛尊者通过促进和平、鼓励宗教和谐，以及倡导保护藏人的语言文化和保护西藏的自然环境，为许多生命带去光明。
1.3794	Hong Kong’s position as a free, global financial center depends on the free flow of information and opinions. We call on the Hong Kong government to free Allan Au and all others imprisoned for exercising their fundamental freedoms. Journalism is not a crime.	香港作为自由的全球金融中心的地位要靠信息和观点的自由流动。我们呼吁香港政府释放区家麟以及其他因行使其基本自由而遭拘押的人。新闻工作不是犯罪。
1.3793	Today, as the Chair of the interagency Forced Labor Enforcement Task Force (FLETF), DHS released a strategy that will drive forward a U.S. government-wide effort to prevent the importation of items made using forced labor. Read today’s press release here:	今天[6月17日]，作为跨部门的“强迫劳动执法工作组”（FLETF）的主持者，美国国土安全部发布了一份战略。该战略将推动美国整个政府范围的努力，来防止进口使用了强迫劳动的商品。阅读今天的新闻稿：
1.3791	“Instead of looking forward to another 25 years of autonomy for Hong Kong, we have witnessed the dismantling of Hong Kong’s democratic institutions and the unprecedented pressures on the judiciary, the stifling of academic, cultural, and press freedoms…”	“我们不再期待香港还有25年的自治；相反，我们目睹的是香港民主制度瓦解，司法机构面临前所未有的压力，学术、文化和新闻自由被扼杀......”
1.3790	On Jul 26, 1990, President George H.W. Bush revolutionized public access for Americans with disabilities by signing the Americans with Disabilities Act. 32 years later the ADA strengthens American society by ensuring people with disabilities enjoy equal rights and opportunities.	1990年7月26日，乔治·H·W·布什总统签署美国残疾人法，彻底改革美国残疾人士所能获得的公共服务。32年后，美国残疾人法使得美国社会更加健全，因为它确保残疾人士得以享有平等权利和机会。
1.3788	Today, more than 30 journalists or employees of independent media outlets are behind bars or under house arrest in Belarus. On this Day of Solidarity, we call on Belarus to meet its international legal obligations to respect human rights and fundamental freedoms.	目前在白俄罗斯，30余名独立媒体机构的新闻工作者或雇员身陷囹圄或处于软禁之中。值此团结日，我们呼吁白俄罗斯履行其国际法律义务，尊重人权和基本自由。
1.3788	The G7 strongly condemns the DPRK’s continued ballistic missile testing, including the March 24 ICBM launch. We call on all UN Member States – including the DPRK – to fully implement all relevant UN Security Council Resolutions.	七国集团强烈谴责朝鲜继续进行弹道导弹试验，包括3月24日发射的洲际导弹。我们呼吁包括朝鲜在内的所有联合国会员国全面执行联合国安理会所有相关决议。
1.3785	Today, President Biden nominated Judge Ketanji Brown Jackson, one of our nation’s brightest legal minds to the Supreme Court. Judge Jackson is currently serving on the U.S. Court of Appeals for the D.C. Circuit and has strong, broad experience across the legal profession.	今天，拜登总统提名凯坦吉·布朗·杰克逊（Ketanji Brown Jackson）法官——美国最聪明的法律头脑之一——出任最高法院大法官。杰克逊法官目前在美国哥伦比亚特区联邦巡回上诉法院任职，拥有强有力、广泛的法律职业经验 。
1.3778	The NPT is the basis for international cooperation to prevent the spread of nuclear weapons and work toward their elimination. The United States remains committed to leading the way on arms control and addressing complex global security challenges. More:	《不扩散核武器条约》是防止核武器扩散和努力消除核武器的国际合作基础。美国仍致力于引领军备控制和应对复杂的全球安全挑战。更多信息：
1.3777	We offer our condolences to Chinese human rights defender Guo Feixiong following the passing of his wife. We call upon the PRC to immediately release Guo so he can grieve with his children after more than 15 years apart.	国务院发言人：我们向中国人权捍卫者郭飞雄的丧妻之痛表示哀悼。我们呼吁PRC立即释放郭飞雄，让他与分离超过15年的孩子们为其悼念。
1.3774	. on Putin’s failures in Ukraine: As Sweden and Finland prepare to join , we know that he’s failed at weakening our alliance -- indeed, he’s only made NATO stronger and bigger. Full remarks:	布林肯国务卿 谈普京在乌克兰的失败：随着瑞典和芬兰准备加入北约，我们知道他未能削弱我们的联盟——事实上，他只是让北约 NATO 变得更强更大。讲话全文：
1.3774	Americans honor our flag not out of ritual or obligation, but because of what this symbol means. Like our nation, our flag has evolved—it tells the story of our history, survived the harshest battles and tribulations, and represents the service, bravery, and sacrifice of many.	美国人尊重我们的国旗不是出于礼仪或义务，而是因为它的象征意义。像我们的国家一样，我们的国旗也发生演变——它讲述了我们的历史，经历了最艰苦的战斗和磨难，并且代表着许多人的服务、勇敢与牺牲。
1.3767	.: Russia is almost certainly failing to gain legitimacy for proxy governments in newly seized territories in Ukraine, as protests persist... We must also continue to bolster Ukraine’s ability to defend itself in the face of the Kremlin’s brutality.	国务院发言人：由于抗议活动的持续，俄罗斯几乎肯定无法在乌克兰新占领的领土上获得代理政府的合法性……我们还必须继续增强乌克兰面对克里姆林宫的暴行时自卫的能力。
1.3767	On WorldTeachersDay, we celebrate professionals who dedicate their careers to educating the next generation. More than instructors, teachers are mentors, allies, and role models. Education breaks down barriers, promotes understanding, and changes the world.	在世界教师日 WorldTeachersDay，我们庆祝那些为教育下一代而奉献自己职业生涯的专业人士。教师不仅仅是授业者，他们还是导师、盟友和榜样。教育打破障碍，促进理解，并改变世界。
1.3766	For the first time since the inaugural meeting in 1994, the U.S. will host the 9th in Los Angeles. The Summit is the only meeting of the leaders of North, South, Central America, and the Caribbean. RoadToTheSummit	自1994年首届会议以来，美国将首次在洛杉矶主办第九届美洲峰会。该峰会是北美洲、南美洲、中美洲和加勒比地区领导人的唯一会议。 RoadToTheSummit
1.3765	Russia’s seizure of Ukraine’s Zaporizhzhya Nuclear Power Plant is a flagrant breach of its past commitments to nuclear safety. The U.S. and our allies urge Russia to withdraw from the ZNPP, and to remove its troops from Ukraine’s internationally respected borders.	俄罗斯占领乌克兰的扎波罗热核电站公然违反了俄罗斯过去对核安全的承诺。美国和我们的盟友敦促俄罗斯撤出扎波罗热核电站，并将其部队从乌克兰受国际尊重的国界内撤出。
1.3765	May 8, 1945, VEDay, was the day that justice triumphed over Nazi oppression in Europe. In 2022, 77 years later, we must once again defend justice and democracy in the face of aggression. The people of Ukraine celebrate their democratic values, and we stand UnitedWithUkraine.	1945年5月8日的胜利日 VEDay 是正义战胜欧洲纳粹压迫的日子。在77年后的2022年，面对侵略，我们必须再次捍卫正义与民主。乌克兰人民庆祝他们的民主价值观，而我们与乌克兰团结地站在一起 UnitedWithUkraine。
1.3764	Today we celebrate 50 years of TitleIX—a landmark law that has provided new opportunities in education and sports for women and girls across the United States. Through our SportsDiplomacy and other programs, the Department aims to promote gender equality around the world.	今天我们庆祝美国教育法修正案《第九条》（Title IX）生效50周年。《第九条》是项历史性的法律，在教育和体育领域为全美国的女性和女孩提供了新的机会。通过我们的 体育外交 SportsDiplomacy 和其他项目 ，美国国务院致力于在世界各地促进性别平等。
1.3762	The and announced the “Afghan Fund” consistent with ’ Executive Order, which calls for the $3.5 billion to be used to benefit the people of Afghanistan, including for economic stability, while keeping funds from malign actors.	美国国务院和财政部宣布设立与拜登总统的行政命令相一致的“阿富汗基金”。总统的这项行政命令要求拿出35亿美元用于造福阿富汗人民，包括稳定经济，同时确保资金不落入恶意行为方之手。
1.3761	The American Institute in Taiwan and the Taipei Economic and Cultural Representative Office in the U.S. convened and  Taiwan representatives for consultations on expanding Taiwan’s participation at the and in other international fora.	美国在台协会和驻美国台北经济文化代表处召集了 和 Taiwan的代表，就扩大台湾在联合国和其他国际论坛中的参与进行磋商。
1.3756	"The real test, though, will be if those apparent reservations, this apparent discomfort with what Russia is doing in Ukraine, will actually contour what the People's Republic of China does in its approach."	“不过，真正的检验将是，这些明显的保留意见，这种对俄罗斯现在在乌克兰的所作所为明显的不适，是否会真正影响中华人民共和国的做法。”
1.3749	More than at any other point in recent history, the principles at the heart of  HRC’s work – and the entire – are being challenged. These are the human rights abuses the HRC was created to stop, which is why it is so important for the U.S. to have re-joined the Council.	联合国人权理事会 HRC的工作——以及整个联合国的核心原则正在受到的挑战比近代历史上所有时间点都更严重。人权理事会的创立就是为了阻止这些人权侵犯，这就是为什么美国重新加入人权理事会这么重要。
1.3745	As said this morning, the scope of the challenge posed by PRC investments is larger than ever. supports our partners as they define their own development trajectory—because “this is not about forcing countries to choose, but giving them a choice.”	美国国际发展署署长萨曼莎·鲍尔(Samantha Power)：正如布林肯国务卿今天上午所说，中华人民共和国的投资带来挑战的规模比以往任何时候都巨大。美国国际发展署 支持我们的伙伴定义他们自己的发展道路——因为“这并不是强迫各国做出选择，而是帮助它们获得选择能力”。
1.3742	In the past 36 hours, Russia has launched nearly 100 missiles attacking Ukraine’s water and energy supplies. With temperatures dropping, these attacks are particularly heinous. The United States remains committed to the victory of a sovereign and independent Ukraine.	在过去的36小时里，俄罗斯发射了近100枚导弹，攻击乌克兰水域和能源供给。随着气温的下降，俄罗斯这些意在加剧人们痛苦的攻击尤其令人发指。在乌克兰努力恢复向其公民供水供电时，美国仍然致力于主权和独立的乌克兰能够取得胜利。
1.3741	President Putin’s call for additional Russian military forces in Ukraine reflects Russia’s struggles on the battlefield and the fact that President Putin is operating from a position of weakness, not strength.	普京总统号召向乌克兰增派俄罗斯军队，这反映出俄罗斯在战场上的挣扎，以及普京总统处于弱势而非强势地位的事实。
1.3739	“Trade can be a force for good” that creates “a race to the top that delivers inclusive prosperity for all.” The U.S. is “committed to working with economies to realize this vision and to strengthen our ties across this region.” -	“贸易可以成为一种向善的力量”，这种力量可以促成“一场力争上游的竞赛，为所有人带来具有包容性的繁荣。” 美国“致力于与亚太经合组织经济体共同努力，以实现这一愿景，并加强我们在整个该地区的纽带。”——美国贸易代表戴琪
1.3737	This month we celebrate Asian American, Native Hawaiian, and Pacific Islander Heritage Month and all of their diverse contributions to music, culture, science, fashion, business, technology, sports, and the culinary arts. AAPIHM	本月我们庆祝亚裔美国人、夏威夷原住民和太平洋岛民传统月，颂扬他们对音乐、文化、科学、时尚、商业、技术、体育和烹饪艺术作出的所有多样化的贡献。
1.3731	“There is another core strength we will be relying on in this decisive decade—our democracy.” -U.S. speaking on the United States’ policy towards the People’s Republic of China. Join the LIVE event here:	“我们在这个决定性的十年还将依赖于另外一个核心实力：我们的民主。” ——美国国务卿布林肯就美国对中华人民共和国的方针发表讲话。
1.3730	Today I signed a Presidential Memorandum that will strengthen our nation's efforts to combat sexual violence as a weapon of war, a too-often overlooked and underreported crime. I remain committed to confronting gender-based violence – in all forms – here and around the world.	拜登总统：今天我签署一项总统备忘录，这将强化我们国家打击性暴力作为一项战争武器的努力，这是一项往往被忽视和报告不足的犯罪。我继续致力于打击基于性别的暴力——包括所有形式——在这里以及世界各地都这样做。
1.3730	.: The pre-departure testing requirements that we’ve put in place are a result not only of the prevalence of COVID within the PRC but also the lack of sufficient transparency from the PRC. (1/3)	美国国务院发言人：我们实施的出行前的检测要求不仅仅是因为新冠在中华人民共和国境内流行，还因为中华人民共和国缺乏足够的透明度。
1.3728	. met today with Chinese Communist Party Politburo Member and Director of the Office of the Foreign Affairs Commission Yang Jiechi in Rome, Italy. Their meeting followed up on the November 15, 2021 virtual meeting between President Biden and President Xi.	沙利文 今日在意大利罗马与中国共产党政治局委员、外事委员会办公室主任杨洁篪会晤。这是拜登总统和习主席在2021年11月15日的在线会晤后的后续会面。
1.3728	Food is an essential, but scarce, resource in many parts of world. Conflicts, climate change, and supply disruptions from COVID-19 have exacerbated the problem. Read how the United States works with international partners to address what's causing hunger.	在世界许多地方，粮食是必不可少但又很稀缺的资源。全球冲突、气候变化和新冠疫情造成的供应中断加剧了这一问题。阅读了解美国是如何与国际伙伴共同努力应对造成饥饿问题的原因。
1.3724	One of the hallmarks of Eid-al-Fitr is celebrating together in community, and our gathering today was no exception. Officials from across the Department, the Muslim community, and people of various faiths and beliefs all shared in the joyful celebration.	开斋节的一个标志是社区一起来庆祝，我们今天在这里的聚会也不例外。美国国务院的官员、穆斯林群体以及信奉各种信仰的人们一起分享这一欢庆时刻。
1.3717	In the wake of the recent Hunga Tonga-Hunga Ha’apai volcanic eruptions, ashfall, and tsunami, the U.S. and Australia are coordinating closely, together with other international partners, to provide immediate support and assistance to Tonga.	在洪阿汤加-洪阿哈阿帕伊(Hunga Tonga-Hunga Ha’apai)火山爆发、火山灰降落和海啸发生之后，美国和澳大利亚正在与其他国际伙伴一起密切协调，立即为汤加提供支持和援助。
1.3716	.: The United States will not dictate Africa’s choices, and neither should anyone else. The right to make these choices belongs to Africans, and Africans alone.	布林肯国务卿：美国将不会对非洲的选择发号施令。而且任何人都不应当发号施令。做出这些选择的权利属于非洲人民，而且只属于非洲人民。
1.3715	The 🇺🇸 has directly provided over $1.5 billion to support the Pacific Islands over the past decade and announced over $810 million in additional expanded programs last week. Please check the roadmap for a 21st-Century U.S.-Pacific Island Partnership here:	过去十年，美国 直接提供了超过15亿美元来支持太平洋诸岛，并又在上周宣布，拨款超过8.1亿美元资金用于补充扩展项目。请见21世纪美国-太平洋岛屿伙伴关系路线图：
1.3714	In depth discussion with AmCham Shanghai on business conditions and opportunities for U.S. firms in China in our $650 billion two-way trade relationship 🇺🇸 AmChamSh	与上海美国商会进行了深入的探讨，讨论在我们双边贸易额达到6500亿美元的情况下，美国公司在中国的经商环境和机遇。 美国 AmChamSh
1.3711	The fact that we would even need to put the terms “maternity hospital” and “Russian strike” in the same sentence speaks to the level of brutality the Kremlin is inflicting on the people of Ukraine.	我们居然要把“妇幼医院”和“俄罗斯袭击”这两个词放在同一个句子里，这一事实就说明了克里姆林宫正加诸于乌克兰人民身上的暴行残忍到何种程度。
1.3709	"We share a vision of a free and open Indo-Pacific, and a rules-based international order," told Japanese Defense Minister Yasukazu Hamada. "But China's recent aggressive behavior and Russia's unprovoked invasion of Ukraine, are serious challenges to that vision."	“我们对一个自由开放的印太地区以及基于规则的国际秩序有着共同的愿景。”美国国防部长劳埃德∙奥斯汀对日本防卫大臣浜田靖一表示。“但中国最近咄咄逼人的行为和俄罗斯无端入侵乌克兰，对这一愿景构成了严重挑战。”
1.3705	.: You’ve heard all members of this [UN Security] council except Russia and China, condemn the DPRK’s actions. In light of the DPRK’s escalating provocations &amp; it’s returning to testing long-range systems, we need to turn quickly to strengthening the 718 sanctions regime.	美国常驻联合国代表：你们已经听到除俄罗斯和中国之外的[联合国安全]理事会所有成员谴责朝鲜的行动。鉴于朝鲜不断升级的挑衅行为并且重新开始试射远程系统，我们需要迅速转向加强1718号决议制裁制度。
1.3704	Today we released the 2022 Women, Peace, and Security Report in collaboration with , , and . This report covers our efforts to implement WPSinAction across the four agencies in FY 2021. Read more:	今天，我们与美国国防部、美国国际发展署和美国国土安全部一起发布了2022年妇女、和平与安全报告。这份报告涵盖我们于2021财年期间在这四个部门落实“妇女、和平与安全在行动” WPSinAction 的努力。阅读更多：
1.3702	Today is a very solemn moment for the United States. The Supreme Court expressly took away a Constitutional right from the American people that it had already recognized. They simply took it away. That's never been done to a right that is so important to so many Americans.	拜登总统：今天对于美国来说是一个非常严肃的时刻。最高法院明确地夺走了美国人民的一项宪法规定的权利，而且这项权利最高法院已经认可过了。他们就这么把它夺走了。这从没有发生在一项对如此多的美国人如此重要的权利身上。
1.3702	Before the Kremlin’s further invasion of Ukraine, 8 years of aggression resulted in 14,000 dead and over 1.4 million internally displaced. Russia’s ongoing war has since displaced and made refugees of millions more Ukrainian citizens. StoptheLies More:	在克里姆林宫对乌克兰发动进一步入侵之前，8年的侵略导致1.4万人丧生,超过140万人在境内流离失所。自此之后，俄罗斯持续进行的战争又让数百万更多的乌克兰公民无家可归，成为难民。停止谎言 StoptheLies 了解更多：
1.3701	Congratulations to Team USA 🇺🇸 on its fourth consecutive FIBA Women’s Basketball World Cup championship! I was rooting for you from Beijing! Team China 🇨🇳 should be proud of its impressive success in a well-fought tournament. 打得漂亮！FIBAWWC	恭喜美国队美国 第四次蝉联国际篮联女篮世界杯冠军宝座！我从北京为你们加油！中国队中国表现可圈可点，应引以为豪。打得漂亮！FIBAWWC
1.3700	"We call on Russia to immediately cease its military assault, to withdraw all its forces from Ukraine and to turn back from the path of aggression it has chosen."	“我们呼吁俄罗斯立即停止其军事袭击，从乌克兰撤出全部部队并从其选择的侵略道路上回头。”
1.3698	. at SummitForDemocracy Young Democratic Leaders event: “The strength of our democracies depends on their success, and it depends on getting more young people to join them–voting, running for office, getting involved in civic life, in making our democracies better.”	布林肯国务卿在民主峰会SummitForDemocracy的青年民主领袖活动上表示：“我们民主的力量取决于他们的成功，取决于让更多青年人加入其中——投票、竞选公职、参与公民生活、让我们的民主变得更好。”
1.3698	Democracy is worth fighting for; it is the only system that empowers people to improve on what we have, to make things better, more just, and more equitable. We look forward to the next SummitForDemocracy to continue to demonstrate that democracy can deliver. DayofDemocracy	民主值得我们为之奋斗。它是唯一赋予人们权能来改善现状，使事情变得更好、更公正、更公平的制度。我们期待着下一届民主峰会继续展现民主可以造福于民。DayofDemocracy
1.3696	In case you missed it, check out 's annual “At Home” and “On the Road” playlists on , spotlighting his favorite songs from U.S. and international artists from 2022:	不要错过，来听听布林肯国务卿在上的“在家中”和“在途中”年度歌单，聚焦他在2022年最喜欢的美国和国际艺术家的歌曲：
1.3696	Last night, I gathered with victims and families of a violence that rips at the soul of our nation: gun violence. Light still shines in darkness. May we have the strength to finish the work left undone on behalf of the lives we’ve lost and all the lives we can save.	拜登总统.：昨晚，我与一场撕裂我们国家灵魂的暴力事件——枪支暴力——的受害者和家属在一起。 黑暗中仍有光明。 愿我们有力量代表逝去的生命和我们能拯救的所有生命来完成未完成的工作。
1.3696	We are committed to supporting the people of Iran as they demand their fundamental freedoms. Iranian officials should be listening to the protestors, not firing on them. Our actions today call out the repressors.	我们致力于支持伊朗人民要求他们的基本自由。伊朗官员应当倾听抗议者的意见，而不是向他们开火。今天我们的行动点名谴责压迫者。
1.3690	Hello Twitter! Welcome to ’s newest handle, responsible for building a U.S. Department of State workforce that reflects the America it represents. Check out the video clip below from Chief Diversity and Inclusion Officer Ambassador Gina Abercrombie-Winstanley. DEIA	你好，推特！欢迎来到美国国务院的新增账号。我们负责在美国国务院打造一支能够反映我们所代表的美国的员工队伍。请看国务院首席多元 Diversity 与共融 Inclusion 官吉娜·阿伯克伦比-温斯坦利（Gina Abercrombie-Winstanley）大使的视频。DEIA
1.3689	This administration has approached global challenges with the recognition that we need alliances and partnerships now more than ever. We must adapt and renew our alliances to meet today’s threats and opportunities so they deliver for our people now, just as they have in the past.	美国国务院发言人：本届政府应对全球挑战时会意识到，我们现在比以往任何时候都更需要同盟和伙伴关系。我们必须调整并更新我们的同盟，来面对今天的威胁和机遇，使我们的同盟像过去一样，在今天为我们的人民带来益处。
1.3679	First Lady of Ukraine Olena Zelenska embodies the same tenacity and resilience as the country she hails from. It was an honor for Jill and me to welcome her to the White House this afternoon.	乌克兰第一夫人奥莱娜·泽连斯卡娅体现了和她的国家一样的顽强与坚韧。 我和吉尔很荣幸能欢迎她今天下午来到白宫。
1.3679	The U.S. government is proud to work in partnership with governments and institutions in Africa. Read about our many partnerships in health cooperation in the Factsheet. USAfricaLeadersSummit22	美国政府对与非洲各国政府和机构结成伙伴一起合作感到骄傲。通过白宫的概况介绍，了解我们的许多卫生合作伙伴关系。
1.3676	I join MLB in celebrating JackieRobinsonDay. 75 years ago, he broke baseball’s color barrier and is remembered for his courage and contribution to a better and stronger America. His achievements on and off the field show diversity is our greatest strength.	我和美国职业棒球大联盟（MLB）一起庆祝杰基·罗宾逊日 JackieRobinsonDay 。75年前，杰基·罗宾逊打破了棒球的肤色藩篱。人们因他的勇气和他对一个更好更强的美国的贡献而记住他。他在球场内外的成就表明，多元是我们最大的优势。
1.3675	The Chips for America Act will strengthen our economy at home and ability to compete globally, including here in China. This has been a good+hopeful week for our technology future and national security.	美国芯片法将增强我们国内的经济和在全球的竞争能力，包括在中国这里。本周使得我们科技的未来和美国安全更美好、更充满希望。
