coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Jun 24 23:30:00 +0000 2022,,https://twitter.com/VP/status/1540477371500863490/photo/1,,32817,1540477371500863490,,,,en,,false,,3432,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I know there are women out there who are afraid. To those of you who feel alone and scared: I want you to know the President and I are fighting for you and your rights. We are in this fight together. https://t.co/1J54ZY2aYk,https://twitter.com/VP/status/1540477371500863490,Tue Nov 29 20:16:39 +0000 2016,803694179079458816,false,Vice President of the United States. Wife to the first @SecondGentleman. Momala. Auntie. Fighting for the people.,1109,13995878,6,17493,,Vice President Kamala Harris,VP,8357,,http://whitehouse.gov,true
,Fri Jun 24 17:05:25 +0000 2022,,,,203406,1540380588619735040,,,,en,,,,27785,,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>","Today is a very solemn moment for the United States.

The Supreme Court expressly took away a Constitutional right from the American people that it had already recognized. They simply took it away. That's never been done to a right that is so important to so many Americans.",https://twitter.com/POTUS/status/1540380588619735040,Wed Jan 13 00:37:08 +0000 2021,1349149096909668363,false,"46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU
Text me: (302) 404-0880",10,29303340,13,22788,,President Biden,POTUS,5191,,http://WhiteHouse.gov,true
,Mon Jun 27 19:24:49 +0000 2022,,,https://go.usa.gov/xJHRs,638,1541502830292467712,,,,en,,false,,151,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Today’s actions by @POTUS will allow the United States to take a whole-of-government approach to addressing illegal, unreported, and unregulated fishing and associated criminal activities, such as the use of forced labor in the seafood supply chain. https://t.co/cj8v1WQ1YB",https://twitter.com/SecBlinken/status/1541502830292467712,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844272,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Sun Jun 19 14:12:01 +0000 2022,,,,45829,1538525010004000768,,,,en,,,,8039,,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>","The emancipation of enslaved Black Americans was not the end of our nation's work to deliver on the promise of equality — it was only the beginning.

On Juneteenth, we recommit to our shared work to ensure racial justice, equity, and equality in America.",https://twitter.com/POTUS/status/1538525010004000768,Wed Jan 13 00:37:08 +0000 2021,1349149096909668363,false,"46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU
Text me: (302) 404-0880",10,29303340,13,22788,,President Biden,POTUS,5191,,http://WhiteHouse.gov,true
,Tue Jun 21 04:29:52 +0000 2022,PrideMonth LGBTQI LoveIsLove,https://twitter.com/USA_China_Talk/status/1539103282181943296/photo/1,,189,1539103282181943296,,,,en,,false,,41,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nous aussi, @CanadaChina. This #PrideMonth, PRC censors have turned off comments or disabled sharing for several of our Weibo &amp; WeChat posts on #LGBTQI+ pride &amp; solidarity. Censors can’t erase our commitment to freedom, equality, &amp; inclusion. We'll keep posting. #LoveIsLove. https://t.co/iMNsLpNDBE",https://twitter.com/USA_China_Talk/status/1539103282181943296,Thu Nov 12 10:55:22 +0000 2009,89421672,false,欢迎来到美国驻华使领馆的“推特”平台！这里是活动文字直播、思想交流、文化分享的开放平台。本帐号的使用条款可在以下链接找到：https://t.co/eOFSrzLnzn 有时候，我们的内容会将关注者定向到非美国政府网站，此处包含的链接仅供参考，不一定代表美国政府或美国国务院的观点或背书。关注伯恩斯大使的官方账号: @USAmbChina,5,1490296,143,3758,China,美国驻华使领馆 US MissionCN,USA_China_Talk,13215,,https://china.usembassy-china.org.cn/,true
,Sat Jun 11 03:09:10 +0000 2022,,https://twitter.com/TravelGov/status/1535459097683890176/photo/1,http://ow.ly/QJjE50Jvf3G,283,1535459097683890176,,,,en,,false,,144,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Beginning June 12 air passengers will not need to show a negative COVID-19 test result or show documentation of recovery from COVID-19 before boarding a flight to the United States. Learn more: https://t.co/yvLPHXM0eb https://t.co/4WVjwY0IyP,https://twitter.com/TravelGov/status/1535459097683890176,Tue Jul 29 18:38:44 +0000 2008,15649433,false,Bureau of Consular Affairs @statedept. Tweets for info purposes - not legal advice. Tweets from Asst Sec Rena Bitter signed -RB.,2399,680909,587,7910,"Washington, DC, USA",Travel - State Dept,TravelGov,33708,,http://travel.state.gov,true
,Sat Jun 11 01:36:06 +0000 2022,SLD22,https://twitter.com/DeptofDefense/status/1535435675671187462/video/1,,331,1535435675671187462,,,,en,,false,,86,,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",".@SecDef: We do not seek confrontation or conflict. And we do not seek a new Cold War, an Asian NATO, or a region split into hostile blocs. #SLD22 https://t.co/o3NvS5Kw80",https://twitter.com/DeptofDefense/status/1535435675671187462,Mon Aug 17 14:43:00 +0000 2009,66369181,false,"The official account of the U.S. Department of Defense. Following, RTs, links, and likes ≠ endorsement.",3829,6532503,516,15929,"The Pentagon, Washington, D.C.",Department of Defense 🇺🇸,DeptofDefense,37095,,http://www.defense.gov,true
,Sun Jun 19 14:17:15 +0000 2022,,https://twitter.com/SecBlinken/status/1538526327845830657/photo/1,,1220,1538526327845830657,,,,en,,false,,282,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Juneteenth is both a joyful day and a somber one. We celebrate the achievements and resiliency of Black Americans while reflecting on the meaning of freedom, the stain of slavery on our nation's history, and the work we still need to do to live up to our ideals. https://t.co/obDxnkfPKY",https://twitter.com/SecBlinken/status/1538526327845830657,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844272,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Mon Jun 27 22:35:02 +0000 2022,,https://twitter.com/POTUS/status/1541550701674987523/photo/1,,6990,1541550701674987523,,,,en,,false,,1522,,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>","Together, the G7 will deliver unwavering, unified commitment to support Ukraine and build on our unprecedented sanctions to hold President Putin accountable – sanctions that will only compound over time to further isolate Russia from the world economy. https://t.co/EJlINtkEfm",https://twitter.com/POTUS/status/1541550701674987523,Wed Jan 13 00:37:08 +0000 2021,1349149096909668363,false,"46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU
Text me: (302) 404-0880",10,29303340,13,22788,,President Biden,POTUS,5191,,http://WhiteHouse.gov,true
,Wed Jun 15 02:30:00 +0000 2022,,https://twitter.com/StateDept/status/1536898790594052100/photo/1,,551,1536898790594052100,,,,en,,false,,312,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@SecBlinken: President Putin is stopping food from being shipped and aggressively using his propaganda machine to deflect or distort responsibility because he hopes it will get the world to give in to him and end the sanctions. In other words, quite simply put, it’s blackmail. https://t.co/560SG55gGp",https://twitter.com/StateDept/status/1536898790594052100,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
,Thu Jul 14 18:19:40 +0000 2022,,,https://www.state.gov/osce-releases-the-second-expert-mission-report-on-human-rights-abuses-and-international-humanitarian-law-violations-in-russias-war-against-ukraine/,90,1547647031124013062,,,,en,,false,,49,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The April and July @OSCE Moscow Mechanism reports comprise the most comprehensive accounting of evidence to-date of Russia’s human rights abuses and international humanitarian law violations, including potential war crimes, and other atrocities in Ukraine. https://t.co/uAL3LAx4Lv",https://twitter.com/StateDeptSpox/status/1547647031124013062,Thu Oct 17 16:56:51 +0000 2013,1967216306,false,The official account of @StateDept’s Spokesperson serving under the leadership of the 71st Secretary of State @SecBlinken.,64,578913,33,4021,"Dept. of State, Washington, DC",Ned Price,StateDeptSpox,12765,,http://state.gov,true
,Sun Jul 03 19:00:01 +0000 2022,,https://twitter.com/StateDept/status/1543670917213061120/photo/1,https://go.usa.gov/xJbve,166,1543670917213061120,,,,en,,false,,64,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",.@SecBlinken: “The United States shares the vision that countries and people across the region hold: one of a free and open Indo-Pacific.” Read the Secretary’s full remarks: https://t.co/9EO5WcftjZ https://t.co/y28aqkztvj,https://twitter.com/StateDept/status/1543670917213061120,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
,Wed Jun 29 08:21:22 +0000 2022,,https://twitter.com/USAmbChina/status/1542060643297202177/photo/1,,210,1542060643297202177,,,,en,,false,,18,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I want to thank National Health Commission Minister Ma Xiaowei for a highly substantive meeting. I was pleased to discuss how our two countries could deepen engagement on global public health issues. https://t.co/oyGW5AoTeA,https://twitter.com/USAmbChina/status/1542060643297202177,Wed Feb 23 03:12:31 +0000 2022,1496321911218917383,false,"Official account of 🇺🇸 Ambassador to 🇨🇳 Nicholas Burns. 美国驻华大使伯恩斯官方账号. For more on the U.S. Mission to China, visit us at https://t.co/ToMSLAY4t4",8,68890,500,266,,Ambassador Nicholas Burns,USAmbChina,882,,https://china.usembassy-china.org.cn/ambassador-nicholas-burns/,true
,Thu Jun 23 22:20:00 +0000 2022,,,https://go.usa.gov/xJGaA,107,1540097365843054593,,,,en,,false,,51,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@SecBlinken has arrived in Germany for the Uniting for Food Security Ministerial, the @G7 Leaders’ Summit, and bilateral meetings with leaders to advance global initiatives that address food insecurity. https://t.co/3zrAnDs3fq",https://twitter.com/StateDeptSpox/status/1540097365843054593,Thu Oct 17 16:56:51 +0000 2013,1967216306,false,The official account of @StateDept’s Spokesperson serving under the leadership of the 71st Secretary of State @SecBlinken.,64,578913,33,4021,"Dept. of State, Washington, DC",Ned Price,StateDeptSpox,12765,,http://state.gov,true
,Mon Jul 11 22:23:10 +0000 2022,,https://twitter.com/NASA/status/1546621144358391808/photo/1,http://nasa.gov/webbfirstimages,618834,1546621144358391808,,,,en,,false,,145798,,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","It's here–the deepest, sharpest infrared view of the universe to date: Webb's First Deep Field.

Previewed by @POTUS on July 11, it shows galaxies once invisible to us. The full set of @NASAWebb's first full-color images &amp; data will be revealed July 12: https://t.co/63zxpNDi4I https://t.co/zAr7YoFZ8C",https://twitter.com/NASA/status/1546621144358391808,Wed Dec 19 20:20:32 +0000 2007,11348282,false,There's space for everybody. ✨,14788,70268119,182,99746,Pale Blue Dot,NASA,NASA,69454,,http://www.nasa.gov/,true
,Tue Jun 21 14:27:41 +0000 2022,,,,2395,1539253728489914369,,,,en,,,,479,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I applaud companies that have taken a stand against the PRC’s atrocities and human rights abuses in Xinjiang. Today the United States is taking strong steps to stop imports made from forced labor in Xinjiang – sending a clear message that we will stand up for our values.,https://twitter.com/SecBlinken/status/1539253728489914369,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844272,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Wed Jun 01 19:50:15 +0000 2022,,,https://go.usa.gov/xJjr9,144,1532087148626722818,,,,en,,false,,32,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Today @SecBlinken is authorizing $700 million in additional military assistance for Ukraine. With the international community's support, Ukraine will prevail. https://t.co/BNsVKYCxY9",https://twitter.com/StateDeptSpox/status/1532087148626722818,Thu Oct 17 16:56:51 +0000 2013,1967216306,false,The official account of @StateDept’s Spokesperson serving under the leadership of the 71st Secretary of State @SecBlinken.,64,578913,33,4021,"Dept. of State, Washington, DC",Ned Price,StateDeptSpox,12765,,http://state.gov,true
,Tue May 24 21:16:44 +0000 2022,,,,3444,1529209809873928193,PressSec,1529209806229106698,1349170292564906000,en,,,,455,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","His prayers are with the families impacted by this awful event, and he will speak this evening when he arrives back at the White House.",https://twitter.com/PressSec/status/1529209809873928193,Wed Jan 13 01:45:57 +0000 2021,1349170292564905988,false,35th White House Press Secretary,1832,2347258,426,7184,,Karine Jean-Pierre,PressSec,1656,,http://whitehouse.gov,true
,Mon May 30 13:46:11 +0000 2022,,,,44873,1531270753345318913,,,,en,,,,6587,,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>","On Memorial Day, we remember the patriots who gave their lives in the service of America, in the service of freedom, and in the service of justice. We are free because they were brave, and we live by the light of the flame of liberty they kept burning. We are forever grateful.",https://twitter.com/POTUS/status/1531270753345318913,Wed Jan 13 00:37:08 +0000 2021,1349149096909668363,false,"46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU
Text me: (302) 404-0880",10,29303340,13,22788,,President Biden,POTUS,5191,,http://WhiteHouse.gov,true
,Tue May 31 20:57:22 +0000 2022,,https://twitter.com/StateDept/status/1531741650585886727/video/1,,138,1531741650585886727,StateDept,1531735772222607360,9624742,en,,false,,40,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@StateDeptSpox: Russia is almost certainly failing to gain legitimacy for proxy governments in newly seized territories in Ukraine, as protests persist... We must also continue to bolster Ukraine’s ability to defend itself in the face of the Kremlin’s brutality. https://t.co/nXXb0moiKT",https://twitter.com/StateDept/status/1531741650585886727,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
,Sat Jun 11 01:30:32 +0000 2022,SLD22,https://twitter.com/DeptofDefense/status/1535434275419475970/video/1,,198,1535434275419475970,,,,en,,false,,49,,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",".@SecDef: As our National Defense Strategy notes, we all face a persistent threat from North Korea. The U.S. will always stand ready to deter aggression—and to uphold our treaty commitments and the will of the U.N. Security Council. #SLD22 https://t.co/UyA3rZYnp7",https://twitter.com/DeptofDefense/status/1535434275419475970,Mon Aug 17 14:43:00 +0000 2009,66369181,false,"The official account of the U.S. Department of Defense. Following, RTs, links, and likes ≠ endorsement.",3829,6532503,516,15929,"The Pentagon, Washington, D.C.",Department of Defense 🇺🇸,DeptofDefense,37095,,http://www.defense.gov,true
,Tue May 31 14:02:32 +0000 2022,,,https://www.state.gov/g7-foreign-ministers-statement-on-the-launch-of-an-intercontinental-ballistic-missile-by-the-dprk/,20,1531637255261011968,,,,en,,false,,8,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","The G7 Foreign Ministers of Canada, France, Germany, Italy, Japan, the UK, and the U.S., &amp; the High Rep. of the EU, condemn in the strongest terms the test of yet another Intercontinental Ballistic Missile conducted on May 25, 2022, by the DPRK. Statement: https://t.co/cHNheCTM2R",https://twitter.com/eAsiaMediaHub/status/1531637255261011968,Mon Aug 16 05:11:15 +0000 2010,178978113,false,The U.S. Department of State's Asia Pacific Media Hub promotes official U.S. engagement with media throughout the region.,5805,124459,1173,771,Asia Pacific,U.S. Asia Pacific Media Hub,eAsiaMediaHub,44952,,https://go.usa.gov/xykmU,true
,Mon Jun 06 21:16:49 +0000 2022,,https://twitter.com/StateDeptSpox/status/1533920874151149568/video/1,,145,1533920874151149568,,,,en,,false,,38,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Today, we have the happy task of welcoming Vedant Patel to the @statedept as the Principal Deputy Spokesperson. Vedant comes from us from the @whitehouse—I have served with him in the past and look forward to working together once again. https://t.co/MBur0sdaJ8",https://twitter.com/StateDeptSpox/status/1533920874151149568,Thu Oct 17 16:56:51 +0000 2013,1967216306,false,The official account of @StateDept’s Spokesperson serving under the leadership of the 71st Secretary of State @SecBlinken.,64,578913,33,4021,"Dept. of State, Washington, DC",Ned Price,StateDeptSpox,12765,,http://state.gov,true
,Tue Jun 07 07:19:25 +0000 2022,高考加油,,,651,1534072520181178369,,,,en,,,,64,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Good luck to Chinese students on the first day of this year’s ‘gaokao’, one of the toughest college entrance exams in the world. All of us across U.S. Mission China wish the students…旗开得胜，金榜题名!! #高考加油",https://twitter.com/USAmbChina/status/1534072520181178369,Wed Feb 23 03:12:31 +0000 2022,1496321911218917383,false,"Official account of 🇺🇸 Ambassador to 🇨🇳 Nicholas Burns. 美国驻华大使伯恩斯官方账号. For more on the U.S. Mission to China, visit us at https://t.co/ToMSLAY4t4",8,68890,500,266,,Ambassador Nicholas Burns,USAmbChina,882,,https://china.usembassy-china.org.cn/ambassador-nicholas-burns/,true
,Thu Jun 09 23:30:00 +0000 2022,SummitAmericas,https://twitter.com/StateDept/status/1535041551985942528/video/1,,106,1535041551985942528,,,,en,,false,,43,,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",".@SecBlinken at #SummitAmericas: We will build greater health and pandemic resilience by strengthening our public health systems to ensure that people across our hemisphere have access to quality care. Because when it comes to global health, we’re all in it together. https://t.co/VcTfiRaP3x",https://twitter.com/StateDept/status/1535041551985942528,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
,Sun May 22 19:30:24 +0000 2022,,https://twitter.com/POTUS/status/1528458275230040064/photo/1,,14368,1528458275230040064,,,,en,,false,,2148,,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>","Thank you to the American troops at Osan Air Base. Thank you for what you do to defend our country and our ally, and for representing our country so very well. 

And to the Korean forces, thank you for your service, and for having our backs just as we have yours. https://t.co/TCPKWfqAwm",https://twitter.com/POTUS/status/1528458275230040064,Wed Jan 13 00:37:08 +0000 2021,1349149096909668363,false,"46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU
Text me: (302) 404-0880",10,29303340,13,22788,,President Biden,POTUS,5191,,http://WhiteHouse.gov,true
,Tue Jun 07 10:47:58 +0000 2022,,https://twitter.com/DeputySecState/status/1534125006136934400/photo/1,,108,1534125006136934400,,,,en,,false,,43,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Grateful to speak with ROK @PrimeMinisterKR Han about increasing economic cooperation through the Indo-Pacific Economic Framework and promoting resilient supply chains. We also discussed COVID-19, the climate crisis, and gender equity and equality. https://t.co/SF15rY8Tev",https://twitter.com/DeputySecState/status/1534125006136934400,Thu Apr 08 21:05:17 +0000 2021,1380265270137257987,false,"21st Deputy Secretary of State. Strong believer in principled, effective, and just public leadership. Spouse, mother, grandmother, and colleague.",1,109882,61,508,"Washington, DC",Wendy R. Sherman,DeputySecState,1380,,http://state.gov,true
,Thu May 26 22:07:48 +0000 2022,,,,38,1529947435493212182,PowerUSAID,1529947434016817162,1382337056412733400,en,,,,6,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@USAID will soon release its first ever Development Response to the PRC Policy. China’s admirable economic transformation over recent decades is due in no small part to a strong intl. order. The PRC should allow other countries the same opportunities they've benefited from.,https://twitter.com/PowerUSAID/status/1529947435493212182,Wed Apr 14 14:17:40 +0000 2021,1382337056412733443,false,"Declan and Rían's mom, 🇮🇪 Immigrant, married to @CassSunstein, @USAID Administrator. Tackling COVID, climate change, corruption, humanitarian crises & more.",592,276383,1193,965,"Washington, D.C.",Samantha Power,PowerUSAID,4634,,http://www.usaid.gov,true
,Wed Jun 01 14:20:00 +0000 2022,Pride Pride2022,https://twitter.com/StateDept/status/1532004039046619138/photo/1,https://go.usa.gov/xJbEr,328,1532004039046619138,,,,en,,false,,118,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","June is #Pride Month! For over 50 years, people around the world have come together to celebrate, promote, and fight for the human rights of LGBTQI+ persons. The Department proudly supports LGBTQI+ persons around the world. #Pride2022 🌈 https://t.co/8VIMW7pwCY https://t.co/AN2iBUmla6",https://twitter.com/StateDept/status/1532004039046619138,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
,Sat May 21 00:24:13 +0000 2022,,,https://twitter.com/PressSec/status/1527663512104882176,13750,1527807438761648129,,,,en,,false,1527663512104882176,2821,,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>","Our economy has gone from being on the mend to being on the move. And now, we’re outpacing the world. https://t.co/5x0qViW6Jd",https://twitter.com/POTUS/status/1527807438761648129,Wed Jan 13 00:37:08 +0000 2021,1349149096909668363,false,"46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU
Text me: (302) 404-0880",10,29303340,13,22788,,President Biden,POTUS,5191,,http://WhiteHouse.gov,true
,Thu Jun 02 21:01:36 +0000 2022,UNCLOS,,https://dfa.gov.ph/dfa-news/statements-and-advisoriesupdate/30595-dfa-statement-on-china-s-unilateral-fishing-ban-in-the-south-china-sea,128,1532467490789416986,,,,en,,false,,57,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The PRC’s unilateral fishing moratorium in the South China Sea is inconsistent with the 2016 Arbitral Tribunal ruling and international law as reflected in #UNCLOS.  We call upon the PRC to abide by its obligations under international law. https://t.co/QiNOjbqb8w,https://twitter.com/StateDeptSpox/status/1532467490789416986,Thu Oct 17 16:56:51 +0000 2013,1967216306,false,The official account of @StateDept’s Spokesperson serving under the leadership of the 71st Secretary of State @SecBlinken.,64,578913,33,4021,"Dept. of State, Washington, DC",Ned Price,StateDeptSpox,12765,,http://state.gov,true
,Sat Jun 11 01:26:09 +0000 2022,SLD22,https://twitter.com/DeptofDefense/status/1535433169163501568/video/1,,167,1535433169163501568,,,,en,,false,,42,,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",.@SecDef: The future will be written not by any one country but by all the peoples of the Indo-Pacific. #SLD22 https://t.co/MhD8ufJxmu,https://twitter.com/DeptofDefense/status/1535433169163501568,Mon Aug 17 14:43:00 +0000 2009,66369181,false,"The official account of the U.S. Department of Defense. Following, RTs, links, and likes ≠ endorsement.",3829,6532503,516,15929,"The Pentagon, Washington, D.C.",Department of Defense 🇺🇸,DeptofDefense,37095,,http://www.defense.gov,true
,Wed Jun 08 06:25:17 +0000 2022,,https://twitter.com/DeputySecState/status/1534421288223121408/photo/1,,61,1534421288223121408,,,,en,,false,,21,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Productive meetings with ROK Unification Minister Kwon and Vice Minister Kim about our shared commitment to the complete denuclearization of the Korean Peninsula. We discussed the DPRK’s unlawful ballistic missile launches and the need for Pyongyang to engage in dialogue. https://t.co/53aWosYU5b,https://twitter.com/DeputySecState/status/1534421288223121408,Thu Apr 08 21:05:17 +0000 2021,1380265270137257987,false,"21st Deputy Secretary of State. Strong believer in principled, effective, and just public leadership. Spouse, mother, grandmother, and colleague.",1,109882,61,508,"Washington, DC",Wendy R. Sherman,DeputySecState,1380,,http://state.gov,true
,Tue May 24 00:30:04 +0000 2022,,https://twitter.com/POTUS/status/1528896074311733248/photo/1,,10218,1528896074311733248,,,,en,,false,,1811,,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>","Yesterday in Tokyo, we launched the Indo-Pacific Economic Framework for Prosperity to create a stronger, fairer, more resilient economy for families, workers, and businesses in the United States and in the Indo-Pacific region. https://t.co/O3Q3vq30Pd",https://twitter.com/POTUS/status/1528896074311733248,Wed Jan 13 00:37:08 +0000 2021,1349149096909668363,false,"46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU
Text me: (302) 404-0880",10,29303340,13,22788,,President Biden,POTUS,5191,,http://WhiteHouse.gov,true
,Mon Jun 06 23:30:00 +0000 2022,,,https://www.state.gov/lgbtqi-human-rights/,112,1533954390066925573,,,,en,,false,,45,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LGBTQI+ activists around the world fight for equal protections, freedom from violence, and respect for human rights. Read more on the actions we've taken this past year to support, promote, and protect the human rights of LGBTQI+ persons. https://t.co/93WD9WA21G",https://twitter.com/StateDept/status/1533954390066925573,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
,Tue May 24 21:16:43 +0000 2022,,,,9443,1529209806229106698,,,,en,,,,1307,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",President Biden has been briefed on the horrific news of the elementary school shooting in Texas and will continue to be briefed regularly as information becomes available.,https://twitter.com/PressSec/status/1529209806229106698,Wed Jan 13 01:45:57 +0000 2021,1349170292564905988,false,35th White House Press Secretary,1832,2347258,426,7184,,Karine Jean-Pierre,PressSec,1656,,http://whitehouse.gov,true
,Mon May 30 21:50:04 +0000 2022,,https://twitter.com/POTUS/status/1531392525814190081/photo/1,,21084,1531392525814190081,,,,en,,false,,2945,,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>","Our memorial to fallen heroes must not be just a day when we pause and pray.
 
It must be a daily commitment to act. To come together. To be worthy of the price that was paid. https://t.co/YV2zs4e1tf",https://twitter.com/POTUS/status/1531392525814190081,Wed Jan 13 00:37:08 +0000 2021,1349149096909668363,false,"46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU
Text me: (302) 404-0880",10,29303340,13,22788,,President Biden,POTUS,5191,,http://WhiteHouse.gov,true
